employee_id,employee_name,employment_group_id,employment_group_name,employee_skill_groups,day_index,date,bucket_index,time_local,skill_group_id,skill_group_name,work
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",9,2026-01-14,35,17:30,recover_v,recover-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",9,2026-01-14,36,18:00,recover_v,recover-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",9,2026-01-14,37,18:30,recover_v,recover-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",9,2026-01-14,38,19:00,recover_v,recover-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",9,2026-01-14,39,19:30,recover_v,recover-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",9,2026-01-14,40,20:00,recover_v,recover-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",9,2026-01-14,41,20:30,recover_v,recover-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",10,2026-01-15,34,17:00,billing_v,billing-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",10,2026-01-15,35,17:30,billing_v,billing-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",10,2026-01-15,36,18:00,recover_v,recover-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",10,2026-01-15,37,18:30,recover_v,recover-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",10,2026-01-15,38,19:00,recover_v,recover-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",10,2026-01-15,39,19:30,recover_v,recover-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",10,2026-01-15,40,20:00,recover_v,recover-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",10,2026-01-15,41,20:30,recover_v,recover-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",11,2026-01-16,34,17:00,recover_v,recover-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",11,2026-01-16,35,17:30,billing_v,billing-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",11,2026-01-16,36,18:00,recover_v,recover-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",11,2026-01-16,37,18:30,recover_v,recover-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",11,2026-01-16,38,19:00,recover_v,recover-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",11,2026-01-16,39,19:30,recover_v,recover-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",11,2026-01-16,40,20:00,recover_v,recover-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",11,2026-01-16,41,20:30,recover_v,recover-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",12,2026-01-17,20,10:00,billing_v,billing-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",12,2026-01-17,21,10:30,billing_v,billing-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",12,2026-01-17,22,11:00,billing_v,billing-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",12,2026-01-17,23,11:30,billing_v,billing-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",12,2026-01-17,24,12:00,billing_v,billing-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",12,2026-01-17,25,12:30,billing_v,billing-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",12,2026-01-17,26,13:00,billing_v,billing-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",12,2026-01-17,27,13:30,billing_v,billing-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",12,2026-01-17,28,14:00,billing_v,billing-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",12,2026-01-17,29,14:30,billing_v,billing-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",12,2026-01-17,30,15:00,billing_v,billing-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",12,2026-01-17,31,15:30,billing_v,billing-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",12,2026-01-17,32,16:00,billing_v,billing-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",12,2026-01-17,33,16:30,billing_v,billing-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",12,2026-01-17,34,17:00,billing_v,billing-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",12,2026-01-17,35,17:30,billing_v,billing-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",14,2026-01-19,34,17:00,billing_v,billing-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",14,2026-01-19,35,17:30,billing_v,billing-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",14,2026-01-19,36,18:00,recover_v,recover-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",14,2026-01-19,37,18:30,recover_v,recover-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",14,2026-01-19,38,19:00,recover_v,recover-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",14,2026-01-19,39,19:30,recover_v,recover-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",14,2026-01-19,40,20:00,recover_v,recover-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",14,2026-01-19,41,20:30,recover_v,recover-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",15,2026-01-20,34,17:00,billing_v,billing-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",15,2026-01-20,35,17:30,billing_v,billing-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",15,2026-01-20,36,18:00,recover_v,recover-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",15,2026-01-20,37,18:30,recover_v,recover-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",15,2026-01-20,38,19:00,recover_v,recover-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",15,2026-01-20,39,19:30,recover_v,recover-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",15,2026-01-20,40,20:00,recover_v,recover-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",15,2026-01-20,41,20:30,recover_v,recover-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",16,2026-01-21,34,17:00,billing_v,billing-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",16,2026-01-21,35,17:30,recover_v,recover-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",16,2026-01-21,36,18:00,recover_v,recover-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",16,2026-01-21,37,18:30,recover_v,recover-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",16,2026-01-21,38,19:00,recover_v,recover-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",16,2026-01-21,39,19:30,recover_v,recover-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",16,2026-01-21,40,20:00,recover_v,recover-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",16,2026-01-21,41,20:30,recover_v,recover-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",17,2026-01-22,34,17:00,billing_v,billing-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",17,2026-01-22,35,17:30,billing_v,billing-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",17,2026-01-22,36,18:00,recover_v,recover-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",17,2026-01-22,37,18:30,recover_v,recover-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",17,2026-01-22,38,19:00,recover_v,recover-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",17,2026-01-22,39,19:30,recover_v,recover-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",17,2026-01-22,40,20:00,recover_v,recover-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",18,2026-01-23,34,17:00,recover_v,recover-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",18,2026-01-23,35,17:30,billing_v,billing-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",18,2026-01-23,36,18:00,recover_v,recover-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",18,2026-01-23,37,18:30,recover_v,recover-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",18,2026-01-23,38,19:00,recover_v,recover-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",18,2026-01-23,39,19:30,recover_v,recover-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",18,2026-01-23,40,20:00,recover_v,recover-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",18,2026-01-23,41,20:30,recover_v,recover-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",19,2026-01-24,20,10:00,billing_v,billing-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",19,2026-01-24,21,10:30,billing_v,billing-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",19,2026-01-24,22,11:00,billing_v,billing-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",19,2026-01-24,23,11:30,billing_v,billing-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",19,2026-01-24,24,12:00,billing_v,billing-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",19,2026-01-24,25,12:30,billing_v,billing-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",19,2026-01-24,26,13:00,billing_v,billing-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",19,2026-01-24,27,13:30,billing_v,billing-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",19,2026-01-24,28,14:00,billing_v,billing-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",19,2026-01-24,29,14:30,billing_v,billing-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",19,2026-01-24,30,15:00,billing_v,billing-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",19,2026-01-24,31,15:30,billing_v,billing-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",19,2026-01-24,32,16:00,billing_v,billing-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",19,2026-01-24,33,16:30,billing_v,billing-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",19,2026-01-24,34,17:00,billing_v,billing-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",19,2026-01-24,35,17:30,billing_v,billing-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",21,2026-01-26,34,17:00,billing_v,billing-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",21,2026-01-26,35,17:30,billing_v,billing-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",21,2026-01-26,36,18:00,recover_v,recover-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",21,2026-01-26,37,18:30,recover_v,recover-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",21,2026-01-26,38,19:00,recover_v,recover-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",21,2026-01-26,39,19:30,recover_v,recover-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",21,2026-01-26,40,20:00,recover_v,recover-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",21,2026-01-26,41,20:30,recover_v,recover-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",22,2026-01-27,34,17:00,recover_v,recover-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",22,2026-01-27,35,17:30,recover_v,recover-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",22,2026-01-27,36,18:00,recover_v,recover-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",22,2026-01-27,37,18:30,recover_v,recover-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",22,2026-01-27,38,19:00,recover_v,recover-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",22,2026-01-27,39,19:30,recover_v,recover-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",22,2026-01-27,40,20:00,recover_v,recover-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",22,2026-01-27,41,20:30,recover_v,recover-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",23,2026-01-28,34,17:00,recover_v,recover-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",23,2026-01-28,35,17:30,billing_v,billing-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",23,2026-01-28,36,18:00,recover_v,recover-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",23,2026-01-28,37,18:30,recover_v,recover-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",23,2026-01-28,38,19:00,recover_v,recover-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",23,2026-01-28,39,19:30,recover_v,recover-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",23,2026-01-28,40,20:00,recover_v,recover-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",23,2026-01-28,41,20:30,recover_v,recover-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",24,2026-01-29,34,17:00,billing_v,billing-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",24,2026-01-29,35,17:30,billing_v,billing-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",24,2026-01-29,36,18:00,recover_v,recover-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",24,2026-01-29,37,18:30,recover_v,recover-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",24,2026-01-29,38,19:00,recover_v,recover-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",24,2026-01-29,39,19:30,recover_v,recover-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",24,2026-01-29,40,20:00,recover_v,recover-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",24,2026-01-29,41,20:30,recover_v,recover-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",25,2026-01-30,34,17:00,billing_v,billing-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",25,2026-01-30,35,17:30,billing_v,billing-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",25,2026-01-30,36,18:00,recover_v,recover-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",25,2026-01-30,37,18:30,recover_v,recover-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",25,2026-01-30,38,19:00,recover_v,recover-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",25,2026-01-30,39,19:30,recover_v,recover-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",25,2026-01-30,40,20:00,recover_v,recover-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",25,2026-01-30,41,20:30,recover_v,recover-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",26,2026-01-31,20,10:00,billing_v,billing-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",26,2026-01-31,21,10:30,billing_v,billing-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",26,2026-01-31,22,11:00,billing_v,billing-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",26,2026-01-31,23,11:30,billing_v,billing-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",26,2026-01-31,24,12:00,billing_v,billing-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",26,2026-01-31,25,12:30,billing_v,billing-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",26,2026-01-31,26,13:00,billing_v,billing-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",26,2026-01-31,27,13:30,billing_v,billing-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",26,2026-01-31,28,14:00,billing_v,billing-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",26,2026-01-31,29,14:30,billing_v,billing-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",26,2026-01-31,30,15:00,billing_v,billing-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",26,2026-01-31,31,15:30,billing_v,billing-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",26,2026-01-31,32,16:00,billing_v,billing-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",26,2026-01-31,33,16:30,billing_v,billing-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",26,2026-01-31,34,17:00,billing_v,billing-v,1
A07,Agent A07,part_time,Part Time,"billing-v, recover-v",26,2026-01-31,35,17:30,billing_v,billing-v,1
A08,Agent A08,part_time,Part Time,recover-v,0,2026-01-05,34,17:00,recover_v,recover-v,1
A08,Agent A08,part_time,Part Time,recover-v,0,2026-01-05,35,17:30,recover_v,recover-v,1
A08,Agent A08,part_time,Part Time,recover-v,0,2026-01-05,36,18:00,recover_v,recover-v,1
A08,Agent A08,part_time,Part Time,recover-v,0,2026-01-05,37,18:30,recover_v,recover-v,1
A08,Agent A08,part_time,Part Time,recover-v,0,2026-01-05,38,19:00,recover_v,recover-v,1
A08,Agent A08,part_time,Part Time,recover-v,0,2026-01-05,39,19:30,recover_v,recover-v,1
A08,Agent A08,part_time,Part Time,recover-v,0,2026-01-05,40,20:00,recover_v,recover-v,1
A08,Agent A08,part_time,Part Time,recover-v,0,2026-01-05,41,20:30,recover_v,recover-v,1
A08,Agent A08,part_time,Part Time,recover-v,1,2026-01-06,34,17:00,recover_v,recover-v,1
A08,Agent A08,part_time,Part Time,recover-v,1,2026-01-06,35,17:30,recover_v,recover-v,1
A08,Agent A08,part_time,Part Time,recover-v,1,2026-01-06,36,18:00,recover_v,recover-v,1
A08,Agent A08,part_time,Part Time,recover-v,1,2026-01-06,37,18:30,recover_v,recover-v,1
A08,Agent A08,part_time,Part Time,recover-v,1,2026-01-06,38,19:00,recover_v,recover-v,1
A08,Agent A08,part_time,Part Time,recover-v,1,2026-01-06,39,19:30,recover_v,recover-v,1
A08,Agent A08,part_time,Part Time,recover-v,1,2026-01-06,40,20:00,recover_v,recover-v,1
A08,Agent A08,part_time,Part Time,recover-v,1,2026-01-06,41,20:30,recover_v,recover-v,1
A08,Agent A08,part_time,Part Time,recover-v,2,2026-01-07,32,16:00,recover_v,recover-v,1
A08,Agent A08,part_time,Part Time,recover-v,2,2026-01-07,33,16:30,recover_v,recover-v,1
A08,Agent A08,part_time,Part Time,recover-v,2,2026-01-07,34,17:00,recover_v,recover-v,1
A08,Agent A08,part_time,Part Time,recover-v,2,2026-01-07,35,17:30,recover_v,recover-v,1
A08,Agent A08,part_time,Part Time,recover-v,2,2026-01-07,36,18:00,recover_v,recover-v,1
A08,Agent A08,part_time,Part Time,recover-v,2,2026-01-07,37,18:30,recover_v,recover-v,1
A08,Agent A08,part_time,Part Time,recover-v,2,2026-01-07,38,19:00,recover_v,recover-v,1
A08,Agent A08,part_time,Part Time,recover-v,2,2026-01-07,39,19:30,recover_v,recover-v,1
A08,Agent A08,part_time,Part Time,recover-v,2,2026-01-07,40,20:00,recover_v,recover-v,1
A08,Agent A08,part_time,Part Time,recover-v,2,2026-01-07,41,20:30,recover_v,recover-v,1
A08,Agent A08,part_time,Part Time,recover-v,3,2026-01-08,34,17:00,recover_v,recover-v,1
A08,Agent A08,part_time,Part Time,recover-v,3,2026-01-08,35,17:30,recover_v,recover-v,1
A08,Agent A08,part_time,Part Time,recover-v,3,2026-01-08,36,18:00,recover_v,recover-v,1
A08,Agent A08,part_time,Part Time,recover-v,3,2026-01-08,37,18:30,recover_v,recover-v,1
A08,Agent A08,part_time,Part Time,recover-v,3,2026-01-08,38,19:00,recover_v,recover-v,1
A08,Agent A08,part_time,Part Time,recover-v,3,2026-01-08,39,19:30,recover_v,recover-v,1
A08,Agent A08,part_time,Part Time,recover-v,3,2026-01-08,40,20:00,recover_v,recover-v,1
A08,Agent A08,part_time,Part Time,recover-v,3,2026-01-08,41,20:30,recover_v,recover-v,1
A08,Agent A08,part_time,Part Time,recover-v,4,2026-01-09,32,16:00,recover_v,recover-v,1
A08,Agent A08,part_time,Part Time,recover-v,4,2026-01-09,33,16:30,recover_v,recover-v,1
A08,Agent A08,part_time,Part Time,recover-v,4,2026-01-09,34,17:00,recover_v,recover-v,1
A08,Agent A08,part_time,Part Time,recover-v,4,2026-01-09,35,17:30,recover_v,recover-v,1
A08,Agent A08,part_time,Part Time,recover-v,4,2026-01-09,36,18:00,recover_v,recover-v,1
A08,Agent A08,part_time,Part Time,recover-v,4,2026-01-09,37,18:30,recover_v,recover-v,1
A08,Agent A08,part_time,Part Time,recover-v,4,2026-01-09,38,19:00,recover_v,recover-v,1
A08,Agent A08,part_time,Part Time,recover-v,4,2026-01-09,39,19:30,recover_v,recover-v,1
A08,Agent A08,part_time,Part Time,recover-v,4,2026-01-09,40,20:00,recover_v,recover-v,1
A08,Agent A08,part_time,Part Time,recover-v,4,2026-01-09,41,20:30,recover_v,recover-v,1
A08,Agent A08,part_time,Part Time,recover-v,7,2026-01-12,32,16:00,recover_v,recover-v,1
A08,Agent A08,part_time,Part Time,recover-v,7,2026-01-12,33,16:30,recover_v,recover-v,1
A08,Agent A08,part_time,Part Time,recover-v,7,2026-01-12,34,17:00,recover_v,recover-v,1
A08,Agent A08,part_time,Part Time,recover-v,7,2026-01-12,35,17:30,recover_v,recover-v,1
A08,Agent A08,part_time,Part Time,recover-v,7,2026-01-12,36,18:00,recover_v,recover-v,1
A08,Agent A08,part_time,Part Time,recover-v,7,2026-01-12,37,18:30,recover_v,recover-v,1
A08,Agent A08,part_time,Part Time,recover-v,7,2026-01-12,38,19:00,recover_v,recover-v,1
A08,Agent A08,part_time,Part Time,recover-v,7,2026-01-12,39,19:30,recover_v,recover-v,1
A08,Agent A08,part_time,Part Time,recover-v,7,2026-01-12,40,20:00,recover_v,recover-v,1
A08,Agent A08,part_time,Part Time,recover-v,8,2026-01-13,32,16:00,recover_v,recover-v,1
A08,Agent A08,part_time,Part Time,recover-v,8,2026-01-13,33,16:30,recover_v,recover-v,1
A08,Agent A08,part_time,Part Time,recover-v,8,2026-01-13,34,17:00,recover_v,recover-v,1
A08,Agent A08,part_time,Part Time,recover-v,8,2026-01-13,35,17:30,recover_v,recover-v,1
A08,Agent A08,part_time,Part Time,recover-v,8,2026-01-13,36,18:00,recover_v,recover-v,1
A08,Agent A08,part_time,Part Time,recover-v,8,2026-01-13,37,18:30,recover_v,recover-v,1
A08,Agent A08,part_time,Part Time,recover-v,8,2026-01-13,38,19:00,recover_v,recover-v,1
A08,Agent A08,part_time,Part Time,recover-v,8,2026-01-13,39,19:30,recover_v,recover-v,1
A08,Agent A08,part_time,Part Time,recover-v,9,2026-01-14,32,16:00,recover_v,recover-v,1
A08,Agent A08,part_time,Part Time,recover-v,9,2026-01-14,33,16:30,recover_v,recover-v,1
A08,Agent A08,part_time,Part Time,recover-v,9,2026-01-14,34,17:00,recover_v,recover-v,1
A08,Agent A08,part_time,Part Time,recover-v,9,2026-01-14,35,17:30,recover_v,recover-v,1
A08,Agent A08,part_time,Part Time,recover-v,9,2026-01-14,36,18:00,recover_v,recover-v,1
A08,Agent A08,part_time,Part Time,recover-v,9,2026-01-14,37,18:30,recover_v,recover-v,1
A08,Agent A08,part_time,Part Time,recover-v,9,2026-01-14,38,19:00,recover_v,recover-v,1
A08,Agent A08,part_time,Part Time,recover-v,9,2026-01-14,39,19:30,recover_v,recover-v,1
A08,Agent A08,part_time,Part Time,recover-v,9,2026-01-14,40,20:00,recover_v,recover-v,1
A08,Agent A08,part_time,Part Time,recover-v,9,2026-01-14,41,20:30,recover_v,recover-v,1
A08,Agent A08,part_time,Part Time,recover-v,10,2026-01-15,34,17:00,recover_v,recover-v,1
A08,Agent A08,part_time,Part Time,recover-v,10,2026-01-15,35,17:30,recover_v,recover-v,1
A08,Agent A08,part_time,Part Time,recover-v,10,2026-01-15,36,18:00,recover_v,recover-v,1
A08,Agent A08,part_time,Part Time,recover-v,10,2026-01-15,37,18:30,recover_v,recover-v,1
A08,Agent A08,part_time,Part Time,recover-v,10,2026-01-15,38,19:00,recover_v,recover-v,1
A08,Agent A08,part_time,Part Time,recover-v,10,2026-01-15,39,19:30,recover_v,recover-v,1
A08,Agent A08,part_time,Part Time,recover-v,10,2026-01-15,40,20:00,recover_v,recover-v,1
A08,Agent A08,part_time,Part Time,recover-v,10,2026-01-15,41,20:30,recover_v,recover-v,1
A08,Agent A08,part_time,Part Time,recover-v,11,2026-01-16,34,17:00,recover_v,recover-v,1
A08,Agent A08,part_time,Part Time,recover-v,11,2026-01-16,35,17:30,recover_v,recover-v,1
A08,Agent A08,part_time,Part Time,recover-v,11,2026-01-16,36,18:00,recover_v,recover-v,1
A08,Agent A08,part_time,Part Time,recover-v,11,2026-01-16,37,18:30,recover_v,recover-v,1
A08,Agent A08,part_time,Part Time,recover-v,11,2026-01-16,38,19:00,recover_v,recover-v,1
A08,Agent A08,part_time,Part Time,recover-v,11,2026-01-16,39,19:30,recover_v,recover-v,1
A08,Agent A08,part_time,Part Time,recover-v,11,2026-01-16,40,20:00,recover_v,recover-v,1
A08,Agent A08,part_time,Part Time,recover-v,11,2026-01-16,41,20:30,recover_v,recover-v,1
A08,Agent A08,part_time,Part Time,recover-v,14,2026-01-19,34,17:00,recover_v,recover-v,1
A08,Agent A08,part_time,Part Time,recover-v,14,2026-01-19,35,17:30,recover_v,recover-v,1
A08,Agent A08,part_time,Part Time,recover-v,14,2026-01-19,36,18:00,recover_v,recover-v,1
A08,Agent A08,part_time,Part Time,recover-v,14,2026-01-19,37,18:30,recover_v,recover-v,1
A08,Agent A08,part_time,Part Time,recover-v,14,2026-01-19,38,19:00,recover_v,recover-v,1
A08,Agent A08,part_time,Part Time,recover-v,14,2026-01-19,39,19:30,recover_v,recover-v,1
A08,Agent A08,part_time,Part Time,recover-v,14,2026-01-19,40,20:00,recover_v,recover-v,1
A08,Agent A08,part_time,Part Time,recover-v,14,2026-01-19,41,20:30,recover_v,recover-v,1
A08,Agent A08,part_time,Part Time,recover-v,15,2026-01-20,34,17:00,recover_v,recover-v,1
A08,Agent A08,part_time,Part Time,recover-v,15,2026-01-20,35,17:30,recover_v,recover-v,1
A08,Agent A08,part_time,Part Time,recover-v,15,2026-01-20,36,18:00,recover_v,recover-v,1
A08,Agent A08,part_time,Part Time,recover-v,15,2026-01-20,37,18:30,recover_v,recover-v,1
A08,Agent A08,part_time,Part Time,recover-v,15,2026-01-20,38,19:00,recover_v,recover-v,1
A08,Agent A08,part_time,Part Time,recover-v,15,2026-01-20,39,19:30,recover_v,recover-v,1
A08,Agent A08,part_time,Part Time,recover-v,15,2026-01-20,40,20:00,recover_v,recover-v,1
A08,Agent A08,part_time,Part Time,recover-v,15,2026-01-20,41,20:30,recover_v,recover-v,1
A08,Agent A08,part_time,Part Time,recover-v,16,2026-01-21,32,16:00,recover_v,recover-v,1
A08,Agent A08,part_time,Part Time,recover-v,16,2026-01-21,33,16:30,recover_v,recover-v,1
A08,Agent A08,part_time,Part Time,recover-v,16,2026-01-21,34,17:00,recover_v,recover-v,1
A08,Agent A08,part_time,Part Time,recover-v,16,2026-01-21,35,17:30,recover_v,recover-v,1
A08,Agent A08,part_time,Part Time,recover-v,16,2026-01-21,36,18:00,recover_v,recover-v,1
A08,Agent A08,part_time,Part Time,recover-v,16,2026-01-21,37,18:30,recover_v,recover-v,1
A08,Agent A08,part_time,Part Time,recover-v,16,2026-01-21,38,19:00,recover_v,recover-v,1
